appversion,devicetype,mobile_brand,mobile_model,systemversion,mobile_brand,devicename,lable,pageno,eventtype,prepageno,session_id,applaunchtime,session_starttime,page_starttime,page_endtime,page_duration,actiontime,time,href,entries
8.10,iOS,iPhone,iPhone 12,15.4,iPhone,iPhone 12,CH5005,P02w,按钮点击,P70,88c2e0a4af4bb6a2959e8acc5f8162e4,1647513157379,1647513158000,4070880000000,4070880000000,0,1647513171000,1647513168133,mockUrl/eScore.html#/index,"[{""FCP"":""205.000""},{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone 12,15.4,iPhone,iPhone 12,CH5005,P04321,按钮点击,P00510,88c2e0a4af4bb6a2959e8acc5f8162e4,1647513157379,1647513158000,4070880000000,4070880000000,0,1647513203000,1647513171607,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""},{""FCP"":""131.000""}]"
8.08,Android,HUAWEI,ANA-AN00,Android 10,HUAWEI,HUAWEI P40,CH5005,P02w,按钮点击,P70,ab8381f3bf0feabc2d9af22cdcc3b800,1647519858213,1647519858000,4070880000000,4070880000000,0,1647519897000,1647519892409,mockUrl/eScore.html#/index,"[{""FCP"":""1026.000""},{""TTFB"":""2.300""},{""CLS"":""0.001""},{""LCP"":""1487.499""}]"
8.10,iOS,iPhone,iPhone 11,15.3.1,iPhone,罗文娟的iPhone,CH5005,P00903,按钮点击,P6304,8fc6ae7645e91802acb87d5ae52afda3,1647477532970,1647477534000,4070880000000,4070880000000,0,1647477542000,1647477538286,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""519.000""},{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone 11,15.3.1,iPhone,罗文娟的iPhone,CH5005,P01764,按钮点击,P6304,8fc6ae7645e91802acb87d5ae52afda3,1647477532970,1647477534000,4070880000000,4070880000000,0,1647477700000,1647477542044,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""142.000""},{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone XS Max China,15.3.1,iPhone,+86 138 5009 9099,CH5005,P02102,按钮点击,P00C,1ffe76c038d46c727bd422bb8e26493a,1647480316568,1647480642000,4070880000000,4070880000000,0,1647481021000,1647480986116,mockUrl/eScore.html#/index,"[{""FCP"":""856.000""},{""TTFB"":""0.000""}]"
7.175,Android,HUAWEI,PAR-AL00,Android 9,HUAWEI,HUAWEI nova 3,CH5005,P00778,按钮点击,P00172,6b6cd1b09dea55ec44dda05ab030baba,1647486418088,1647486419000,4070880000000,4070880000000,0,1647486551000,1647303796466,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""230.400""},{""TTFB"":""14.000""},{""LCP"":""431.299""},{""FID"":""158.300""},{""CLS"":""0.002""}]"
8.08,Android,HUAWEI,CDY-AN00,Android 10,HUAWEI,nova 7 SE 5G,CH5005,P01764,按钮点击,P6304,9de88d7057530eb892b495a40e3ba1a0,1647484142802,1647493715000,4070880000000,4070880000000,0,1647493718000,1647492491793,mockUrl/eScore.html#/index,"[{""FCP"":""182.900""},{""TTFB"":""16.200""},{""LCP"":""717.099""},{""FID"":""56.200""},{""CLS"":""0.014""},{""CLS"":""0.066""}]"
8.10,iOS,iPhone,iPhone 11 Pro,15.3.1,iPhone,Neil ,CH5005,P01765,按钮点击,P6304,f0167eccd438e2b94c7243694292275b,1647476909528,1647483825000,4070880000000,4070880000000,0,1647484092000,1647479305766,mockUrl/eScore.html#/index,"[{""FCP"":""137.000""},{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone 11,14.2,iPhone,iPhone13 pro,CH5005,P01764,按钮点击,P6304,18d3ac560ab793ec5d4da80fc9165f9b,1647503237936,1647506747000,4070880000000,4070880000000,0,1647506871000,1647506772196,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone 8,14.8.1,iPhone,iPhone (2),CH5005,P0070037001,按钮点击,P00C,c9ba6b4e99ce21d27b33b24a621c65e1,1647460332382,1647474491000,4070880000000,4070880000000,0,1647474610000,1647474583990,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""},{""FCP"":""1778.000""}]"
8.10,iOS,iPhone,iPhone 11,14.0.1,iPhone,iPhone (2),CH5005,P01764,按钮点击,P6304,e7f43205bc1ce1a081dfc3a74111a77a,1647478155288,1647485625000,4070880000000,4070880000000,0,1647485678000,1647480583352,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone 13 Pro Max,15.3.1,iPhone,杨雨彤的iPhone,CH5005,P00903,按钮点击,P6304,a4c20316e139aeac28b0b5f2bba5013b,1647477462353,1647477463000,4070880000000,4070880000000,0,1647477471000,1647477466753,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""604.000""},{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone 13 Pro Max,15.3.1,iPhone,杨雨彤的iPhone,CH5005,P01764,按钮点击,P6304,7e7cebdbe40fdc83433b3560d25bce0e,1647477462353,1647483616000,4070880000000,4070880000000,0,1647483625000,1647477471556,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""70.000""},{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone 12,14.7.1,iPhone,蒙庆治的iPhone,CH5005,P02102,按钮点击,P00C,7ce04c566ed7509a1d9571fe2461e210,1647474345225,1647476860000,4070880000000,4070880000000,0,1647476863000,1647476182313,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""},{""FCP"":""148.000""}]"
8.10,iOS,iPhone,iPhone 11,14.4.1,iPhone,iPhone,CH5005,P01764,按钮点击,P6304,a42e5fb44a3495c7fd09aad638b78820,1647477661300,1647480343000,4070880000000,4070880000000,0,1647480346000,1647421288163,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone SE (2 Gen),14.7.1,iPhone,iPhone,CH5005,P02w,按钮点击,P70,2e363ca69f2a7bcfb0831ae5d2318621,1647478613672,1647478614000,4070880000000,4070880000000,0,1647478710000,1647478706485,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""},{""FCP"":""263.000""}]"
8.10,iOS,iPhone,iPhone 7,15.3.1,iPhone,iPhone,CH5005,P02w,按钮点击,P70,dcbf628fbdd85c14a6e50fa13a5f8bfc,1647481185501,1647481187000,4070880000000,4070880000000,0,1647481200000,1647481195114,mockUrl/eScore.html#/index,"[{""FCP"":""748.000""},{""TTFB"":""0.000""}]"
8.08,iOS,iPhone,iPhone XR,13.6,iPhone,icy,CH5005,P00590,按钮点击,P60,27c45ab4f93b5dabae2c63ad805e6d6c,1647497602589,1647499033000,4070880000000,4070880000000,0,1647499069000,1647499046189,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""}]"
8.10,iOS,iPhone,iPhone 11,15.3.1,iPhone,iPhone (3),CH5005,P02w,按钮点击,P70,3dae26d170e90e0b98cfb3682501ee37,1647516768114,1647516769000,4070880000000,4070880000000,0,1647516798000,1647516794541,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""},{""FCP"":""170.000""}]"
8.082,Android,Xiaomi,MI 9 Transparent Edition,Android 9,Xiaomi,小米手机,CH5005,�,按钮点击,null,67ee64cc3a2ea92dd273f61766c5b47c,1647482645016,1647482646000,4070880000000,4070880000000,0,1647482673000,1647482666357,mockUrl/eScore.html#/index,"[{""FCP"":""192.200""},{""TTFB"":""0.600""}]"
8.10,iOS,iPhone,iPhone XR,14.2,iPhone,iphone11pro,CH5005,P02w,按钮点击,P70,1a3ad1d8b17c96834083f0a286905a59,1647500964515,1647501758000,4070880000000,4070880000000,0,1647501760000,1647500978913,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""}]"
8.08,Android,OPPO,PELM00,Android 11,OPPO,OPPO A95 5G,CH5005,P01764,按钮点击,P6304,658f4761631016a66d2e86bc7d47b536,1647480282954,1647480730000,4070880000000,4070880000000,0,1647480798000,1647480746448,mockUrl/eScore.html#/index,"[{""FCP"":""200.700""},{""TTFB"":""20.700""},{""LCP"":""643.600""},{""FID"":""32.600""},{""CLS"":""0.037""}]"
8.10,iOS,iPhone,iPhone 13,15.4,iPhone,iPhone,CH5005,P01764,按钮点击,P6304,8ee5485053fd1e71a702ca220466b012,1647480899124,1647480900000,4070880000000,4070880000000,0,1647480902000,1647479285129,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""},{""FCP"":""700.000""}]"
8.10,iOS,iPhone,iPhone 7 Plus,15.1,iPhone,iPhone,CH5005,P01764,按钮点击,P6304,7166b58a55e5f8cfd55bc9fe90410f50,1647505937105,1647507268000,4070880000000,4070880000000,0,1647507306000,1647507273999,mockUrl/eScore.html#/index,"[{""TTFB"":""0.000""},{""FCP"":""1661.000""}]"
null,Android,null,null,null,null,null,CH5005,P00903,按钮点击,P6304,null,null,4070880000000,4070880000000,4070880000000,0,1647446887000,1647442335538,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""766.400""},{""TTFB"":""512.000""},{""LCP"":""957.000""},{""FID"":""13.800""},{""CLS"":""0.003""}]"
null,Android,null,null,null,null,null,CH5005,P00903,按钮点击,P6304,null,null,4070880000000,4070880000000,4070880000000,0,1647447005000,1647446962004,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""946.100""},{""TTFB"":""569.300""},{""LCP"":""1252.299""},{""FID"":""10.300""},{""CLS"":""0.003""}]"
null,Android,null,null,null,null,null,CH5005,P00903,按钮点击,P6304,null,null,4070880000000,4070880000000,4070880000000,0,1647450003000,1647449890548,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""634.500""},{""TTFB"":""131.600""},{""LCP"":""846.799""},{""FID"":""11.300""},{""CLS"":""0.002""}]"
null,Android,null,null,null,null,null,CH5005,P00904,按钮点击,P6304,null,null,4070880000000,4070880000000,4070880000000,0,1647460999000,1647460971018,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""870.500""},{""TTFB"":""461.900""},{""LCP"":""1065.299""},{""FID"":""16.100""},{""CLS"":""0.002""}]"
null,Android,null,null,null,null,null,CH5005,P00903,按钮点击,P6304,null,null,4070880000000,4070880000000,4070880000000,0,1647470150000,1647470046405,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""566.800""},{""TTFB"":""256.500""},{""LCP"":""771.899""},{""FID"":""7.600""},{""CLS"":""0.003""}]"
null,Android,null,null,null,null,null,CH5005,P00903,按钮点击,P6304,null,null,4070880000000,4070880000000,4070880000000,0,1647470349000,1647470211290,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""1063.600""},{""TTFB"":""510.600""},{""LCP"":""1246.900""},{""FID"":""13.600""},{""CLS"":""0.002""}]"
null,Android,null,null,null,null,null,CH5005,P00903,按钮点击,P6304,null,null,4070880000000,4070880000000,4070880000000,0,1647470561000,1647469472189,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""706.600""},{""TTFB"":""338.100""},{""LCP"":""911.399""},{""FID"":""8.000""},{""CLS"":""0.003""}]"
null,Android,null,null,null,null,null,CH5005,P00903,按钮点击,P6304,null,null,4070880000000,4070880000000,4070880000000,0,1647470863000,1647470150747,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""280.300""},{""TTFB"":""15.000""},{""LCP"":""448.299""},{""FID"":""13.800""},{""CLS"":""0.001""}]"
null,Android,null,null,null,null,null,CH5005,P00903,按钮点击,P6304,null,null,4070880000000,4070880000000,4070880000000,0,1647470873000,1647470863087,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""689.900""},{""TTFB"":""359.400""},{""CLS"":""0.000""},{""LCP"":""853.700""}]"
null,Android,null,null,null,null,null,CH5005,P00903,按钮点击,P6304,null,null,4070880000000,4070880000000,4070880000000,0,1647470983000,1647470948741,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""1167.500""},{""TTFB"":""325.600""},{""LCP"":""1367.499""},{""FID"":""9.600""},{""CLS"":""0.002""}]"
null,Android,null,null,null,null,null,CH5005,P00903,按钮点击,P6304,null,null,4070880000000,4070880000000,4070880000000,0,1647471669000,1647447005604,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""142.300""},{""TTFB"":""8.900""},{""LCP"":""275.599""},{""FID"":""10.100""},{""CLS"":""0.001""}]"
null,Android,null,null,null,null,null,CH5005,P00903,按钮点击,P6304,null,null,4070880000000,4070880000000,4070880000000,0,1647472150000,1647472087883,mockUrl/anniversary.html#/anniversary,"[{""TTFB"":""366.100""},{""FCP"":""703.200""},{""LCP"":""766.500""},{""FID"":""8.800""},{""CLS"":""0.003""}]"
null,Android,null,null,null,null,null,CH5005,P00903,按钮点击,P6304,null,null,4070880000000,4070880000000,4070880000000,0,1647472170000,1647470872941,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""230.600""},{""TTFB"":""21.100""},{""LCP"":""396.000""},{""FID"":""10.700""},{""CLS"":""0.001""}]"
null,Android,null,null,null,null,null,CH5005,P00903,按钮点击,P6304,null,null,4070880000000,4070880000000,4070880000000,0,1647472186000,1647472150008,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""198.900""},{""TTFB"":""11.200""},{""CLS"":""0.000""},{""LCP"":""331.799""}]"
null,Android,null,null,null,null,null,CH5005,P00903,按钮点击,P6304,null,null,4070880000000,4070880000000,4070880000000,0,1647472587000,1647472186198,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""139.300""},{""TTFB"":""9.300""},{""LCP"":""239.000""},{""FID"":""10.700""},{""CLS"":""0.001""}]"
null,Android,null,null,null,null,null,CH5005,P00903,按钮点击,P6304,null,null,4070880000000,4070880000000,4070880000000,0,1647472704000,1647438642113,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""1681.800""},{""TTFB"":""399.400""},{""CLS"":""0.002""},{""LCP"":""1850.099""}]"
null,iOS,null,null,null,null,null,CH5005,P00903,按钮点击,P6304,null,null,4070880000000,4070880000000,4070880000000,0,1647472738000,1647472714292,mockUrl/anniversary.html#/anniversary,"[{""TTFB"":""84.000""},{""FCP"":""281.000""}]"
null,Android,null,null,null,null,null,CH5005,P00903,按钮点击,P6304,null,null,4070880000000,4070880000000,4070880000000,0,1647473273000,1647473249285,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""3446.600""},{""TTFB"":""1078.200""},{""CLS"":""0.000""},{""LCP"":""4824.699""}]"
null,Android,null,null,null,null,null,CH5005,P00903,按钮点击,P6304,null,null,4070880000000,4070880000000,4070880000000,0,1647473327000,1647473272855,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""220.600""},{""TTFB"":""9.000""},{""LCP"":""336.000""},{""FID"":""14.900""},{""CLS"":""0.003""}]"
null,Android,null,null,null,null,null,CH5005,P00903,按钮点击,P6304,null,null,4070880000000,4070880000000,4070880000000,0,1647473387000,1647473327599,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""132.600""},{""TTFB"":""9.300""},{""LCP"":""265.899""},{""FID"":""10.800""},{""CLS"":""0.000""}]"
null,Android,null,null,null,null,null,CH5005,P00903,按钮点击,P6304,null,null,4070880000000,4070880000000,4070880000000,0,1647474108000,1647474052112,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""738.100""},{""TTFB"":""469.400""},{""LCP"":""898.499""},{""FID"":""8.800""},{""CLS"":""0.003""}]"
null,Android,null,null,null,null,null,CH5005,P00903,按钮点击,P6304,null,null,4070880000000,4070880000000,4070880000000,0,1647474416000,1647474402271,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""709.200""},{""TTFB"":""178.200""},{""CLS"":""0.003""},{""LCP"":""822.600""}]"
null,iOS,null,null,null,null,null,CH5005,P00903,按钮点击,P6304,null,null,4070880000000,4070880000000,4070880000000,0,1647474759000,1647471509985,mockUrl/anniversary.html#/anniversary,"[{""TTFB"":""53.000""}]"
null,Android,null,null,null,null,null,CH5005,P00903,按钮点击,P6304,null,null,4070880000000,4070880000000,4070880000000,0,1647474765000,1647474108416,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""246.100""},{""TTFB"":""11.100""},{""LCP"":""349.100""},{""FID"":""10.400""},{""CLS"":""0.001""}]"
null,iOS,null,null,null,null,null,CH5005,P00903,按钮点击,P6304,null,null,4070880000000,4070880000000,4070880000000,0,1647475037000,1647469626778,mockUrl/anniversary.html,"[{""TTFB"":""174.000""},{""FCP"":""403.000""}]"
null,Android,null,null,null,null,null,CH5005,P00903,按钮点击,P6304,null,null,4070880000000,4070880000000,4070880000000,0,1647475364000,1647475350932,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""1563.000""},{""TTFB"":""952.200""},{""CLS"":""0.004""},{""LCP"":""1829.599""}]"
null,iOS,null,null,null,null,null,CH5005,P00903,按钮点击,P6304,null,null,4070880000000,4070880000000,4070880000000,0,1647476235000,1647472738623,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""121.000""},{""TTFB"":""0.000""}]"
null,Android,null,null,null,null,null,CH5005,P00903,按钮点击,P6304,null,null,4070880000000,4070880000000,4070880000000,0,1647476629000,1647476624955,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""530.600""},{""TTFB"":""197.500""},{""CLS"":""0.002""},{""LCP"":""694.999""}]"
null,Android,null,null,null,null,null,CH5005,P00903,按钮点击,P6304,null,null,4070880000000,4070880000000,4070880000000,0,1647476973000,1647476840594,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""826.300""},{""TTFB"":""288.100""},{""LCP"":""1062.800""},{""FID"":""19.900""},{""CLS"":""0.002""}]"
null,Android,null,null,null,null,null,CH5005,P00903,按钮点击,P6304,null,null,4070880000000,4070880000000,4070880000000,0,1647477480000,1647477472946,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""333.000""},{""TTFB"":""59.800""},{""CLS"":""0.003""},{""LCP"":""482.499""}]"
null,iOS,null,null,null,null,null,CH5005,P00903,按钮点击,P6304,null,null,4070880000000,4070880000000,4070880000000,0,1647477644000,1647477589026,mockUrl/anniversary.html#/anniversary,"[{""TTFB"":""230.000""},{""FCP"":""625.000""}]"
null,Android,null,null,null,null,null,CH5005,P00903,按钮点击,P6304,null,null,4070880000000,4070880000000,4070880000000,0,1647477676000,1647477637709,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""911.600""},{""TTFB"":""219.800""},{""LCP"":""1210.900""},{""FID"":""20.000""},{""CLS"":""0.002""}]"
null,Android,null,null,null,null,null,CH5005,P00903,按钮点击,P6304,null,null,4070880000000,4070880000000,4070880000000,0,1647477690000,1647477676566,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""439.500""},{""TTFB"":""21.800""},{""LCP"":""739.399""},{""FID"":""8.100""},{""CLS"":""0.002""}]"
null,Android,null,null,null,null,null,CH5005,P00903,按钮点击,P6304,null,null,4070880000000,4070880000000,4070880000000,0,1647477904000,1647476719907,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""1118.600""},{""TTFB"":""399.200""},{""LCP"":""1349.000""},{""FID"":""19.600""},{""CLS"":""0.003""}]"
null,iOS,null,null,null,null,null,CH5005,P00903,按钮点击,P6304,null,null,4070880000000,4070880000000,4070880000000,0,1647477959000,1647477950232,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""1469.000""},{""TTFB"":""1252.000""}]"
null,Android,null,null,null,null,null,CH5005,P00903,按钮点击,P6304,null,null,4070880000000,4070880000000,4070880000000,0,1647477996000,1647477985999,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""1048.300""},{""TTFB"":""265.400""},{""LCP"":""1146.300""},{""FID"":""7.900""},{""CLS"":""0.002""}]"
null,iOS,null,null,null,null,null,CH5005,P00903,按钮点击,P6304,null,null,4070880000000,4070880000000,4070880000000,0,1647478084000,1647478077455,mockUrl/anniversary.html#/anniversary,"[{""TTFB"":""206.000""}]"
null,iOS,null,null,null,null,null,CH5005,P00903,按钮点击,P6304,null,null,4070880000000,4070880000000,4070880000000,0,1647478126000,1647478084713,mockUrl/anniversary.html#/anniversary,"[{""TTFB"":""0.000""}]"
null,Android,null,null,null,null,null,CH5005,P00903,按钮点击,P6304,null,null,4070880000000,4070880000000,4070880000000,0,1647478206000,1647478080223,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""802.700""},{""TTFB"":""354.100""},{""CLS"":""0.003""},{""LCP"":""951.800""}]"
null,iOS,null,null,null,null,null,CH5005,P00903,按钮点击,P6304,null,null,4070880000000,4070880000000,4070880000000,0,1647478302000,1647478125947,mockUrl/anniversary.html#/anniversary,"[{""TTFB"":""0.000""}]"
null,iOS,null,null,null,null,null,CH5005,P00903,按钮点击,P6304,null,null,4070880000000,4070880000000,4070880000000,0,1647478311000,1647478302215,mockUrl/anniversary.html#/anniversary,"[{""TTFB"":""0.000""}]"
null,iOS,null,null,null,null,null,CH5005,P00903,按钮点击,P6304,null,null,4070880000000,4070880000000,4070880000000,0,1647478319000,1647478311347,mockUrl/anniversary.html#/anniversary,"[{""TTFB"":""0.000""}]"
null,Android,null,null,null,null,null,CH5005,P00903,按钮点击,P6304,null,null,4070880000000,4070880000000,4070880000000,0,1647478375000,1647476973713,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""376.600""},{""TTFB"":""18.500""},{""LCP"":""598.500""},{""FID"":""18.700""},{""CLS"":""0.002""}]"
null,iOS,null,null,null,null,null,CH5005,P00903,按钮点击,P6304,null,null,4070880000000,4070880000000,4070880000000,0,1647478471000,1647478467132,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""454.000""},{""TTFB"":""136.000""}]"
null,iOS,null,null,null,null,null,CH5005,P00903,按钮点击,P6304,null,null,4070880000000,4070880000000,4070880000000,0,1647479058000,1647476235193,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""303.000""},{""TTFB"":""72.000""}]"
null,Android,null,null,null,null,null,CH5005,P00903,按钮点击,P6304,null,null,4070880000000,4070880000000,4070880000000,0,1647480043000,1647479900326,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""922.500""},{""TTFB"":""552.500""},{""LCP"":""1115.800""},{""FID"":""8.300""},{""CLS"":""0.005""}]"
null,Android,null,null,null,null,null,CH5005,P00903,按钮点击,P6304,null,null,4070880000000,4070880000000,4070880000000,0,1647480385000,1647479646451,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""1156.700""},{""TTFB"":""349.400""},{""LCP"":""1624.600""},{""FID"":""19.900""},{""CLS"":""0.002""}]"
null,Android,null,null,null,null,null,CH5005,P00903,按钮点击,P6304,null,null,4070880000000,4070880000000,4070880000000,0,1647480777000,1647480706331,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""650.400""},{""TTFB"":""296.300""},{""CLS"":""0.003""},{""LCP"":""929.700""}]"
null,Android,null,null,null,null,null,CH5005,P00903,按钮点击,P6304,null,null,4070880000000,4070880000000,4070880000000,0,1647480827000,1647480604885,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""685.700""},{""TTFB"":""180.500""},{""LCP"":""1002.300""},{""FID"":""7.900""},{""CLS"":""0.002""}]"
null,iOS,null,null,null,null,null,CH5005,P00903,按钮点击,P6304,null,null,4070880000000,4070880000000,4070880000000,0,1647480851000,1647477643960,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""172.000""},{""TTFB"":""0.000""}]"
null,Android,null,null,null,null,null,CH5005,P00903,按钮点击,P6304,null,null,4070880000000,4070880000000,4070880000000,0,1647480912000,1647480899731,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""719.900""},{""TTFB"":""104.500""},{""LCP"":""918.399""},{""FID"":""12.800""},{""CLS"":""0.002""}]"
null,Android,null,null,null,null,null,CH5005,P00903,按钮点击,P6304,null,null,4070880000000,4070880000000,4070880000000,0,1647480943000,1647480942353,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""498.400""}]"
null,Android,null,null,null,null,null,CH5005,P00903,按钮点击,P6304,null,null,4070880000000,4070880000000,4070880000000,0,1647480943000,1647480777711,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""263.400""},{""TTFB"":""15.400""},{""LCP"":""376.100""},{""FID"":""8.000""},{""CLS"":""0.003""}]"
null,Android,null,null,null,null,null,CH5005,P00903,按钮点击,P6304,null,null,4070880000000,4070880000000,4070880000000,0,1647480943000,1647480942739,mockUrl/anniversary.html#/anniversary,
null,Android,null,null,null,null,null,CH5005,P00903,按钮点击,P6304,null,null,4070880000000,4070880000000,4070880000000,0,1647481046000,1647481046020,mockUrl/anniversary.html#/anniversary,
null,Android,null,null,null,null,null,CH5005,P00903,按钮点击,P6304,null,null,4070880000000,4070880000000,4070880000000,0,1647481147000,1647310837938,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""970.100""},{""TTFB"":""259.600""},{""LCP"":""1075.900""},{""FID"":""17.600""},{""CLS"":""0.003""}]"
null,Android,null,null,null,null,null,CH5005,P00903,按钮点击,P6304,null,null,4070880000000,4070880000000,4070880000000,0,1647481247000,1647481146466,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""744.200""},{""TTFB"":""152.700""},{""LCP"":""896.500""},{""FID"":""11.100""},{""CLS"":""0.003""}]"
null,Android,null,null,null,null,null,CH5005,P00903,按钮点击,P6304,null,null,4070880000000,4070880000000,4070880000000,0,1647481778000,1647481777367,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""594.900""}]"
null,Android,null,null,null,null,null,CH5005,P00903,按钮点击,P6304,null,null,4070880000000,4070880000000,4070880000000,0,1647481778000,1647481046191,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""1553.800""},{""TTFB"":""695.200""},{""TTFB"":""973.300""},{""CLS"":""0.002""},{""LCP"":""1938.900""}]"
null,Android,null,null,null,null,null,CH5005,P00903,按钮点击,P6304,null,null,4070880000000,4070880000000,4070880000000,0,1647482027000,1647480548932,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""762.900""},{""TTFB"":""297.700""},{""LCP"":""928.600""},{""FID"":""6.500""},{""CLS"":""0.003""}]"
null,Android,null,null,null,null,null,CH5005,P00903,按钮点击,P6304,null,null,4070880000000,4070880000000,4070880000000,0,1647482423000,1647482422962,mockUrl/anniversary.html#/anniversary,
null,iOS,null,null,null,null,null,CH5005,P00903,按钮点击,P6304,null,null,4070880000000,4070880000000,4070880000000,0,1647483030000,1647477765566,mockUrl/anniversary.html#/anniversary,"[{""TTFB"":""41.000""},{""FCP"":""304.000""}]"
null,iOS,null,null,null,null,null,CH5005,P00903,按钮点击,P6304,null,null,4070880000000,4070880000000,4070880000000,0,1647483048000,1647483030843,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""192.000""},{""TTFB"":""0.000""}]"
null,Android,null,null,null,null,null,CH5005,P00903,按钮点击,P6304,null,null,4070880000000,4070880000000,4070880000000,0,1647483373000,1647483195122,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""577.600""},{""TTFB"":""175.500""},{""LCP"":""777.599""},{""FID"":""13.700""},{""CLS"":""0.002""}]"
null,Android,null,null,null,null,null,CH5005,P00903,按钮点击,P6304,null,null,4070880000000,4070880000000,4070880000000,0,1647483373000,1647483373214,mockUrl/anniversary.html#/anniversary,
null,Android,null,null,null,null,null,CH5005,P00903,按钮点击,P6304,null,null,4070880000000,4070880000000,4070880000000,0,1647483373000,1647483373118,mockUrl/anniversary.html#/anniversary,
null,Android,null,null,null,null,null,CH5005,P00903,按钮点击,P6304,null,null,4070880000000,4070880000000,4070880000000,0,1647484805000,1647484774069,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""649.100""},{""TTFB"":""294.700""},{""LCP"":""774.500""},{""FID"":""11.600""},{""CLS"":""0.003""}]"
null,Android,null,null,null,null,null,CH5005,P00903,按钮点击,P6304,null,null,4070880000000,4070880000000,4070880000000,0,1647484826000,1647484805196,mockUrl/anniversary.html#/anniversary,"[{""FCP"":""123.700""},{""TTFB"":""10.600""},{""CLS"":""0.000""},{""LCP"":""262.100""}]"
